model,subset_size,repeat,cosine_to_disjoint_confirmation
sft,16,524,0.9984593391418457
sft,16,525,0.9984738826751709
sft,16,526,0.9986743330955505
sft,16,527,0.9983247518539429
sft,16,528,0.9964034557342529
sft,16,529,0.9987204074859619
sft,16,530,0.9987225532531738
sft,16,531,0.9977496266365051
sft,16,532,0.9988899230957031
sft,16,533,0.9986915588378906
sft,16,534,0.9965092539787292
sft,16,535,0.9993215799331665
sft,16,536,0.9978249073028564
sft,16,537,0.9986481070518494
sft,16,538,0.9974698424339294
sft,16,539,0.9990115761756897
sft,16,540,0.9985929131507874
sft,16,541,0.9987408518791199
sft,16,542,0.9975929856300354
sft,16,543,0.9990522861480713
sft,16,544,0.9992195963859558
sft,16,545,0.9973567724227905
sft,16,546,0.9973964095115662
sft,16,547,0.9972090125083923
sft,16,548,0.9985234141349792
sft,16,549,0.9987918734550476
sft,16,550,0.998174786567688
sft,16,551,0.9982457756996155
sft,16,552,0.998609185218811
sft,16,553,0.9988641142845154
sft,16,554,0.9986743330955505
sft,16,555,0.9983412623405457
sft,16,556,0.9980583786964417
sft,16,557,0.9987167119979858
sft,16,558,0.9994056820869446
sft,16,559,0.998380184173584
sft,16,560,0.9965241551399231
sft,16,561,0.9986935257911682
sft,16,562,0.9982908964157104
sft,16,563,0.9985028505325317
sft,16,564,0.9992902278900146
sft,16,565,0.9987279176712036
sft,16,566,0.997024655342102
sft,16,567,0.9978653788566589
sft,16,568,0.9983566403388977
sft,16,569,0.9994438886642456
sft,16,570,0.9985578060150146
sft,16,571,0.9980409741401672
sft,16,572,0.9985162019729614
sft,16,573,0.9987771511077881
sft,16,574,0.998551607131958
sft,16,575,0.9990966320037842
sft,16,576,0.9975688457489014
sft,16,577,0.9984309077262878
sft,16,578,0.9993730187416077
sft,16,579,0.998346209526062
sft,16,580,0.9990723133087158
sft,16,581,0.9992080926895142
sft,16,582,0.9969752430915833
sft,16,583,0.9981825947761536
sft,16,584,0.9987391829490662
sft,16,585,0.9972895979881287
sft,16,586,0.9982139468193054
sft,16,587,0.9980587959289551
sft,16,588,0.9981794357299805
sft,16,589,0.9967770576477051
sft,16,590,0.9987500905990601
sft,16,591,0.9988266825675964
sft,16,592,0.998590886592865
sft,16,593,0.9987233877182007
sft,16,594,0.9990836381912231
sft,16,595,0.9981353282928467
sft,16,596,0.9976687431335449
sft,16,597,0.9990342259407043
sft,16,598,0.9986671209335327
sft,16,599,0.9970124959945679
sft,16,600,0.9989227652549744
sft,16,601,0.9986571073532104
sft,16,602,0.9989926218986511
sft,16,603,0.9985916018486023
sft,16,604,0.9987751245498657
sft,16,605,0.9987006187438965
sft,16,606,0.9982264637947083
sft,16,607,0.9968464374542236
sft,16,608,0.9971501231193542
sft,16,609,0.9984875917434692
sft,16,610,0.9984912276268005
sft,16,611,0.9992175102233887
sft,16,612,0.9984438419342041
sft,16,613,0.9984551668167114
sft,16,614,0.998994767665863
sft,16,615,0.9976111650466919
sft,16,616,0.9981687068939209
sft,16,617,0.9984169602394104
sft,16,618,0.9970846772193909
sft,16,619,0.9981850981712341
sft,16,620,0.9973667860031128
sft,16,621,0.9992879629135132
sft,16,622,0.9989358186721802
sft,16,623,0.9974871277809143
sft,16,624,0.9987690448760986
sft,16,625,0.9972113966941833
sft,16,626,0.9980151653289795
sft,16,627,0.9993062019348145
sft,16,628,0.998665988445282
sft,16,629,0.9965776205062866
sft,16,630,0.9992830753326416
sft,16,631,0.9985623955726624
sft,16,632,0.997805118560791
sft,16,633,0.9980668425559998
sft,16,634,0.997718334197998
sft,16,635,0.998495876789093
sft,16,636,0.9966710209846497
sft,16,637,0.9976146817207336
sft,16,638,0.9964070320129395
sft,16,639,0.9993621706962585
sft,16,640,0.9978640079498291
sft,16,641,0.9986730813980103
sft,16,642,0.9977452158927917
sft,16,643,0.998638927936554
sft,16,644,0.9967433214187622
sft,16,645,0.9970299601554871
sft,16,646,0.9994189739227295
sft,16,647,0.9990187287330627
sft,16,648,0.9981290102005005
sft,16,649,0.9982478618621826
sft,16,650,0.9985843896865845
sft,16,651,0.9986591339111328
sft,16,652,0.9988311529159546
sft,16,653,0.9988013505935669
sft,16,654,0.9991756081581116
sft,16,655,0.9987999200820923
sft,16,656,0.9979908466339111
sft,16,657,0.998443067073822
sft,16,658,0.997641921043396
sft,16,659,0.9982906579971313
sft,16,660,0.9981679916381836
sft,16,661,0.9988739490509033
sft,16,662,0.9984868764877319
sft,16,663,0.9990441799163818
sft,16,664,0.998501181602478
sft,16,665,0.9973878860473633
sft,16,666,0.9982539415359497
sft,16,667,0.9969078302383423
sft,16,668,0.9988992810249329
sft,16,669,0.9985150694847107
sft,16,670,0.9981919527053833
sft,16,671,0.998297929763794
sft,16,672,0.9981974363327026
sft,16,673,0.9972645044326782
sft,16,674,0.9991480112075806
sft,16,675,0.9988683462142944
sft,16,676,0.9978361129760742
sft,16,677,0.9992297291755676
sft,16,678,0.9982379078865051
sft,16,679,0.9972409605979919
sft,16,680,0.9979307055473328
sft,16,681,0.9986299872398376
sft,16,682,0.9949894547462463
sft,16,683,0.999113917350769
sft,16,684,0.9975722432136536
sft,16,685,0.9968873858451843
sft,16,686,0.9989956021308899
sft,16,687,0.9982187747955322
sft,16,688,0.9978557825088501
sft,16,689,0.9983915090560913
sft,16,690,0.9984774589538574
sft,16,691,0.9983498454093933
sft,16,692,0.9981217384338379
sft,16,693,0.9984115362167358
sft,16,694,0.9968219995498657
sft,16,695,0.9973223805427551
sft,16,696,0.9938593506813049
sft,16,697,0.9987396597862244
sft,16,698,0.9991315603256226
sft,16,699,0.9989202618598938
sft,16,700,0.9988715648651123
sft,16,701,0.9987933039665222
sft,16,702,0.9974930286407471
sft,16,703,0.9986181259155273
sft,16,704,0.9978483319282532
sft,16,705,0.998908519744873
sft,16,706,0.9984514713287354
sft,16,707,0.9976823329925537
sft,16,708,0.9980942010879517
sft,16,709,0.9986990690231323
sft,16,710,0.999193012714386
sft,16,711,0.999031126499176
sft,16,712,0.9985058903694153
sft,16,713,0.9993516206741333
sft,16,714,0.9989501237869263
sft,16,715,0.9993335008621216
sft,16,716,0.9985662698745728
sft,16,717,0.9981901049613953
sft,16,718,0.9982588291168213
sft,16,719,0.9984400272369385
sft,16,720,0.9990684986114502
sft,16,721,0.9987881183624268
sft,16,722,0.9984378218650818
sft,16,723,0.9983077049255371
sft,16,724,0.9991819262504578
sft,16,725,0.9983862638473511
sft,16,726,0.9987502098083496
sft,16,727,0.998695433139801
sft,16,728,0.999235987663269
sft,16,729,0.9977399706840515
sft,16,730,0.9996519684791565
sft,16,731,0.9968429207801819
sft,16,732,0.9980477690696716
sft,16,733,0.9986200332641602
sft,16,734,0.9981350898742676
sft,16,735,0.9984759092330933
sft,16,736,0.9962376356124878
sft,16,737,0.9975391626358032
sft,16,738,0.9982545375823975
sft,16,739,0.9984371662139893
sft,16,740,0.999356746673584
sft,16,741,0.9988255500793457
sft,16,742,0.9988980293273926
sft,16,743,0.9986439943313599
sft,16,744,0.9986633658409119
sft,16,745,0.9967594742774963
sft,16,746,0.9962586164474487
sft,16,747,0.9979689121246338
sft,16,748,0.9986752867698669
sft,16,749,0.9977288842201233
sft,16,750,0.9985837936401367
sft,16,751,0.9993597865104675
sft,16,752,0.9994889497756958
sft,16,753,0.998115599155426
sft,16,754,0.9978324770927429
sft,16,755,0.998773455619812
sft,16,756,0.9974802732467651
sft,16,757,0.9994397759437561
sft,16,758,0.9984891414642334
sft,16,759,0.9972201585769653
sft,16,760,0.9987169504165649
sft,16,761,0.9992075562477112
sft,16,762,0.9972822666168213
sft,16,763,0.9985974431037903
sft,16,764,0.9969685077667236
sft,16,765,0.9982112050056458
sft,16,766,0.9987182021141052
sft,16,767,0.997022807598114
sft,16,768,0.9984729886054993
sft,16,769,0.9990094900131226
sft,16,770,0.9960901141166687
sft,16,771,0.998252272605896
sft,16,772,0.9986938834190369
sft,16,773,0.9977476596832275
sft,16,774,0.9984579682350159
sft,16,775,0.9993267059326172
sft,16,776,0.9980498552322388
sft,16,777,0.9983056783676147
sft,16,778,0.9985072016716003
sft,16,779,0.9983872175216675
sft,16,780,0.9984530210494995
sft,16,781,0.9987287521362305
sft,16,782,0.9988183975219727
sft,16,783,0.9994311332702637
sft,16,784,0.997894823551178
sft,16,785,0.9965862035751343
sft,16,786,0.998053789138794
sft,16,787,0.9992290139198303
sft,16,788,0.9989266991615295
sft,16,789,0.998841404914856
sft,16,790,0.9987561106681824
sft,16,791,0.998735249042511
sft,16,792,0.998764157295227
sft,16,793,0.998796820640564
sft,16,794,0.9985048770904541
sft,16,795,0.9971601366996765
sft,16,796,0.9981280565261841
sft,16,797,0.9988542199134827
sft,16,798,0.9970793724060059
sft,16,799,0.9973738789558411
sft,16,800,0.9980535507202148
sft,16,801,0.9992465376853943
sft,16,802,0.998969554901123
sft,16,803,0.9986830353736877
sft,16,804,0.9971076250076294
sft,16,805,0.9976869225502014
sft,16,806,0.9986045360565186
sft,16,807,0.99854975938797
sft,16,808,0.9983254075050354
sft,16,809,0.9988082647323608
sft,16,810,0.9988388419151306
sft,16,811,0.9960691332817078
sft,16,812,0.999078631401062
sft,16,813,0.9992469549179077
sft,16,814,0.9991588592529297
sft,16,815,0.9986393451690674
sft,16,816,0.999266505241394
sft,16,817,0.9991586804389954
sft,16,818,0.9982712268829346
sft,16,819,0.9988203048706055
sft,16,820,0.9993305802345276
sft,16,821,0.998175323009491
sft,16,822,0.9984046220779419
sft,16,823,0.997606635093689
sft,16,824,0.9979830384254456
sft,16,825,0.9977774620056152
sft,16,826,0.9968619346618652
sft,16,827,0.9970012307167053
sft,16,828,0.9969425201416016
sft,16,829,0.9979578852653503
sft,16,830,0.998965859413147
sft,16,831,0.9987054467201233
sft,16,832,0.9977394938468933
sft,16,833,0.9981498718261719
sft,16,834,0.9993428587913513
sft,16,835,0.9977403283119202
sft,16,836,0.9986957907676697
sft,16,837,0.9987567067146301
sft,16,838,0.995742678642273
sft,16,839,0.9991562366485596
sft,16,840,0.9987971782684326
sft,16,841,0.9974657893180847
sft,16,842,0.9973980784416199
sft,16,843,0.9984786510467529
sft,16,844,0.9987136125564575
sft,16,845,0.9958137273788452
sft,16,846,0.9991544485092163
sft,16,847,0.9990196228027344
sft,16,848,0.9994065761566162
sft,16,849,0.9981952905654907
sft,16,850,0.9980779886245728
sft,16,851,0.9972168803215027
sft,16,852,0.99732506275177
sft,16,853,0.9962677955627441
sft,16,854,0.9979706406593323
sft,16,855,0.9975897073745728
sft,16,856,0.9977163672447205
sft,16,857,0.9976491332054138
sft,16,858,0.9977349042892456
sft,16,859,0.998835563659668
sft,16,860,0.9983633756637573
sft,16,861,0.9982379674911499
sft,16,862,0.9986104965209961
sft,16,863,0.9988350868225098
sft,16,864,0.997336208820343
sft,16,865,0.9985954165458679
sft,16,866,0.9989882707595825
sft,16,867,0.9990243911743164
sft,16,868,0.9984027147293091
sft,16,869,0.9969532489776611
sft,16,870,0.9983591437339783
sft,16,871,0.9987287521362305
sft,16,872,0.9971359968185425
sft,16,873,0.9986550807952881
sft,16,874,0.9980512857437134
sft,16,875,0.9979814887046814
sft,16,876,0.9969193935394287
sft,16,877,0.9976150989532471
sft,16,878,0.9991194009780884
sft,16,879,0.9984386563301086
sft,16,880,0.9985524415969849
sft,16,881,0.9986408352851868
sft,16,882,0.9982141256332397
sft,16,883,0.9984869956970215
sft,16,884,0.998400866985321
sft,16,885,0.9977858066558838
sft,16,886,0.9988046884536743
sft,16,887,0.9986000061035156
sft,16,888,0.9975458383560181
sft,16,889,0.9982687830924988
sft,16,890,0.9972575306892395
sft,16,891,0.9973475337028503
sft,16,892,0.9977776408195496
sft,16,893,0.9984546899795532
sft,16,894,0.9984707832336426
sft,16,895,0.9983699321746826
sft,16,896,0.998576819896698
sft,16,897,0.9980473518371582
sft,16,898,0.9974682331085205
sft,16,899,0.9984132051467896
sft,16,900,0.9986487627029419
sft,16,901,0.9984788298606873
sft,16,902,0.9971625804901123
sft,16,903,0.9988191723823547
sft,16,904,0.998060941696167
sft,16,905,0.9986228942871094
sft,16,906,0.9983121156692505
sft,16,907,0.9960145950317383
sft,16,908,0.9966626167297363
sft,16,909,0.9989759922027588
sft,16,910,0.9961066246032715
sft,16,911,0.9979251027107239
sft,16,912,0.9978188872337341
sft,16,913,0.9986584782600403
sft,16,914,0.9984651803970337
sft,16,915,0.9956449866294861
sft,16,916,0.998443603515625
sft,16,917,0.9984258413314819
sft,16,918,0.9990041851997375
sft,16,919,0.9966940879821777
sft,16,920,0.9993869662284851
sft,16,921,0.9975330829620361
sft,16,922,0.9987180233001709
sft,16,923,0.999373197555542
sft,16,924,0.9993502497673035
sft,16,925,0.9986280202865601
sft,16,926,0.9985975623130798
sft,16,927,0.9991454482078552
sft,16,928,0.9984031319618225
sft,16,929,0.9974949955940247
sft,16,930,0.9979948401451111
sft,16,931,0.9990812540054321
sft,16,932,0.997136652469635
sft,16,933,0.9993287324905396
sft,16,934,0.9990389347076416
sft,16,935,0.9974750280380249
sft,16,936,0.9985608458518982
sft,16,937,0.9982824325561523
sft,16,938,0.9988710880279541
sft,16,939,0.9989977478981018
sft,16,940,0.9992013573646545
sft,16,941,0.9978600144386292
sft,16,942,0.9991279244422913
sft,16,943,0.9988223910331726
sft,16,944,0.996497392654419
sft,16,945,0.9984568357467651
sft,16,946,0.9984852075576782
sft,16,947,0.9988303780555725
sft,16,948,0.9979937076568604
sft,16,949,0.9960507750511169
sft,16,950,0.9989120960235596
sft,16,951,0.9991747140884399
sft,16,952,0.9964404106140137
sft,16,953,0.9990724325180054
sft,16,954,0.999203085899353
sft,16,955,0.9984017610549927
sft,16,956,0.9978755116462708
sft,16,957,0.9981589913368225
sft,16,958,0.997330904006958
sft,16,959,0.9993581175804138
sft,16,960,0.9993910193443298
sft,16,961,0.9960339069366455
sft,16,962,0.9994471073150635
sft,16,963,0.9932079911231995
sft,16,964,0.9980376958847046
sft,16,965,0.997826874256134
sft,16,966,0.9973061084747314
sft,16,967,0.998479962348938
sft,16,968,0.9989910125732422
sft,16,969,0.995792806148529
sft,16,970,0.9984077215194702
sft,16,971,0.9976201057434082
sft,16,972,0.9975191950798035
sft,16,973,0.9983845949172974
sft,16,974,0.9973482489585876
sft,16,975,0.9983826279640198
sft,16,976,0.9986168742179871
sft,16,977,0.9979821443557739
sft,16,978,0.9980427026748657
sft,16,979,0.9984389543533325
sft,16,980,0.9990515112876892
sft,16,981,0.9990155100822449
sft,16,982,0.9971501231193542
sft,16,983,0.9980970025062561
sft,16,984,0.9980225563049316
sft,16,985,0.9989255666732788
sft,16,986,0.998375415802002
sft,16,987,0.9977433085441589
sft,16,988,0.9990096688270569
sft,16,989,0.9981998801231384
sft,16,990,0.9982356429100037
sft,16,991,0.9980331063270569
sft,16,992,0.9974720478057861
sft,16,993,0.9984294176101685
sft,16,994,0.9979657530784607
sft,16,995,0.9974492788314819
sft,16,996,0.9979652762413025
sft,16,997,0.9988256692886353
sft,16,998,0.9981204271316528
sft,16,999,0.997882068157196
sft,32,0,0.9989316463470459
sft,32,1,0.9991986751556396
sft,32,2,0.9990509748458862
sft,32,3,0.9992990493774414
sft,32,4,0.9979763627052307
sft,32,5,0.9989514350891113
sft,32,6,0.998091459274292
sft,32,7,0.998991072177887
sft,32,8,0.9989443421363831
sft,32,9,0.997925877571106
sft,32,10,0.9984262585639954
sft,32,11,0.9979686141014099
sft,32,12,0.9991453886032104
sft,32,13,0.9984448552131653
sft,32,14,0.9992201328277588
sft,32,15,0.9989377856254578
sft,32,16,0.9986141324043274
sft,32,17,0.99746173620224
sft,32,18,0.999160885810852
sft,32,19,0.9991352558135986
sft,32,20,0.9991428852081299
sft,32,21,0.9994273781776428
sft,32,22,0.9994386434555054
sft,32,23,0.998819887638092
sft,32,24,0.997897207736969
sft,32,25,0.9988154172897339
sft,32,26,0.9981564879417419
sft,32,27,0.9994930624961853
sft,32,28,0.9988687038421631
sft,32,29,0.998907208442688
sft,32,30,0.9987423419952393
sft,32,31,0.9991582036018372
sft,32,32,0.9985832571983337
sft,32,33,0.9985420107841492
sft,32,34,0.9990392923355103
sft,32,35,0.9987329244613647
sft,32,36,0.9987426400184631
sft,32,37,0.9980873465538025
sft,32,38,0.99909508228302
sft,32,39,0.9989551305770874
sft,32,40,0.9982316493988037
sft,32,41,0.9986032247543335
sft,32,42,0.9991101026535034
sft,32,43,0.9991852045059204
sft,32,44,0.9988870620727539
sft,32,45,0.9989840984344482
sft,32,46,0.9984098672866821
sft,32,47,0.9979217052459717
sft,32,48,0.9989921450614929
sft,32,49,0.9989278316497803
sft,32,50,0.9986124634742737
sft,32,51,0.998224139213562
sft,32,52,0.9986624121665955
sft,32,53,0.9982666373252869
sft,32,54,0.9986849427223206
sft,32,55,0.9985390305519104
sft,32,56,0.9985405206680298
sft,32,57,0.9990834593772888
sft,32,58,0.9982144832611084
sft,32,59,0.9992457628250122
sft,32,60,0.998767614364624
sft,32,61,0.9990555644035339
sft,32,62,0.9990990161895752
sft,32,63,0.9984921216964722
sft,32,64,0.9983718395233154
sft,32,65,0.9991908073425293
sft,32,66,0.9989466667175293
sft,32,67,0.9988429546356201
sft,32,68,0.9989226460456848
sft,32,69,0.9990547299385071
sft,32,70,0.9983785152435303
sft,32,71,0.9985682964324951
sft,32,72,0.9982742071151733
sft,32,73,0.9989715814590454
sft,32,74,0.998873233795166
sft,32,75,0.9993927478790283
sft,32,76,0.9990854263305664
sft,32,77,0.9975377321243286
sft,32,78,0.9986501336097717
sft,32,79,0.9993161559104919
sft,32,80,0.9993789196014404
sft,32,81,0.9988878965377808
sft,32,82,0.9987273812294006
sft,32,83,0.9984056949615479
sft,32,84,0.9986494779586792
sft,32,85,0.9983893036842346
sft,32,86,0.9982250928878784
sft,32,87,0.9985825419425964
sft,32,88,0.9986430406570435
sft,32,89,0.999176025390625
sft,32,90,0.9988352656364441
sft,32,91,0.9985849261283875
sft,32,92,0.9987361431121826
sft,32,93,0.9993062615394592
sft,32,94,0.9992117285728455
sft,32,95,0.9991090297698975
sft,32,96,0.9991804957389832
sft,32,97,0.9981142282485962
sft,32,98,0.998350977897644
sft,32,99,0.9985925555229187
sft,32,100,0.9990077614784241
sft,32,101,0.9988507628440857
sft,32,102,0.9985979199409485
sft,32,103,0.9989254474639893
sft,32,104,0.9987449049949646
sft,32,105,0.9991344213485718
sft,32,106,0.9991337656974792
sft,32,107,0.9982801675796509
sft,32,108,0.999319851398468
sft,32,109,0.9984774589538574
sft,32,110,0.9987021684646606
sft,32,111,0.9992777109146118
sft,32,112,0.9988119006156921
sft,32,113,0.9988378286361694
sft,32,114,0.9985041618347168
sft,32,115,0.9988986253738403
sft,32,116,0.9991331100463867
sft,32,117,0.9985021948814392
sft,32,118,0.9983481764793396
sft,32,119,0.9989255666732788
sft,32,120,0.9989784955978394
sft,32,121,0.998238205909729
sft,32,122,0.9985974431037903
sft,32,123,0.9991350769996643
sft,32,124,0.9989571571350098
sft,32,125,0.9983108043670654
sft,32,126,0.997400164604187
sft,32,127,0.9982430934906006
sft,32,128,0.9995327591896057
sft,32,129,0.9984421133995056
sft,32,130,0.9988719820976257
sft,32,131,0.9989098310470581
sft,32,132,0.9993739128112793
sft,32,133,0.9994454383850098
sft,32,134,0.9986494183540344
sft,32,135,0.9982797503471375
sft,32,136,0.9985789060592651
sft,32,137,0.9991527199745178
sft,32,138,0.999232292175293
sft,32,139,0.9988499283790588
sft,32,140,0.9983015060424805
sft,32,141,0.9984240531921387
sft,32,142,0.9992344975471497
sft,32,143,0.9992265701293945
sft,32,144,0.9993305206298828
sft,32,145,0.9994020462036133
sft,32,146,0.9990928173065186
sft,32,147,0.9991092085838318
sft,32,148,0.9987700581550598
sft,32,149,0.9983789920806885
sft,32,150,0.9991807341575623
sft,32,151,0.9986449480056763
sft,32,152,0.9986100196838379
sft,32,153,0.9990901947021484
sft,32,154,0.9987285137176514
sft,32,155,0.9987218976020813
sft,32,156,0.9980895519256592
sft,32,157,0.998431921005249
sft,32,158,0.9976987242698669
sft,32,159,0.9990335702896118
sft,32,160,0.9989557862281799
sft,32,161,0.9972597360610962
sft,32,162,0.9992663860321045
sft,32,163,0.9987409710884094
sft,32,164,0.9988985061645508
sft,32,165,0.9985193014144897
sft,32,166,0.9987315535545349
sft,32,167,0.9988024234771729
sft,32,168,0.9990001320838928
sft,32,169,0.9985913038253784
sft,32,170,0.9976782202720642
sft,32,171,0.9981587529182434
sft,32,172,0.999232292175293
sft,32,173,0.9992771148681641
sft,32,174,0.9983602166175842
sft,32,175,0.9995419979095459
sft,32,176,0.997817873954773
sft,32,177,0.99870765209198
sft,32,178,0.9984793066978455
sft,32,179,0.9990955591201782
sft,32,180,0.9996400475502014
sft,32,181,0.9983214139938354
sft,32,182,0.9989737272262573
sft,32,183,0.9987669587135315
sft,32,184,0.9987379908561707
sft,32,185,0.9989814162254333
sft,32,186,0.9986743330955505
sft,32,187,0.9989359974861145
sft,32,188,0.9994305968284607
sft,32,189,0.9980490803718567
sft,32,190,0.9991744160652161
sft,32,191,0.9975680112838745
sft,32,192,0.9988963603973389
sft,32,193,0.9988735318183899
sft,32,194,0.9987345933914185
sft,32,195,0.9987754821777344
sft,32,196,0.9989981651306152
sft,32,197,0.998423159122467
sft,32,198,0.9978429079055786
sft,32,199,0.9980672001838684
sft,32,200,0.9985582828521729
sft,32,201,0.9981112480163574
sft,32,202,0.9983137249946594
sft,32,203,0.9979481101036072
sft,32,204,0.9995998740196228
sft,32,205,0.9994351863861084
sft,32,206,0.9988489151000977
sft,32,207,0.9988353252410889
sft,32,208,0.9985894560813904
sft,32,209,0.9987475872039795
sft,32,210,0.9990030527114868
sft,32,211,0.9990277290344238
sft,32,212,0.9986433982849121
sft,32,213,0.9982791543006897
sft,32,214,0.9983532428741455
sft,32,215,0.9990864992141724
sft,32,216,0.9984794855117798
sft,32,217,0.998609721660614
sft,32,218,0.9988749027252197
sft,32,219,0.9984996318817139
sft,32,220,0.9983272552490234
sft,32,221,0.9981101155281067
sft,32,222,0.999112606048584
sft,32,223,0.9983543157577515
sft,32,224,0.9976284503936768
sft,32,225,0.9987415075302124
sft,32,226,0.9992223381996155
sft,32,227,0.9984347224235535
sft,32,228,0.9980858564376831
sft,32,229,0.9984503388404846
sft,32,230,0.9989932179450989
sft,32,231,0.9993581175804138
sft,32,232,0.9986805319786072
sft,32,233,0.9987981915473938
sft,32,234,0.999129056930542
sft,32,235,0.9986635446548462
sft,32,236,0.9984371662139893
sft,32,237,0.9987531304359436
sft,32,238,0.9986773729324341
sft,32,239,0.9984837174415588
sft,32,240,0.9987337589263916
sft,32,241,0.9985140562057495
sft,32,242,0.9992243647575378
sft,32,243,0.9985454082489014
sft,32,244,0.9984810948371887
sft,32,245,0.9984828233718872
sft,32,246,0.9986432790756226
sft,32,247,0.9979196190834045
sft,32,248,0.9986596703529358
sft,32,249,0.9984356760978699
sft,32,250,0.9982996582984924
sft,32,251,0.9993033409118652
sft,32,252,0.9980228543281555
sft,32,253,0.9987155795097351
sft,32,254,0.999051034450531
sft,32,255,0.9988694787025452
sft,32,256,0.9995434880256653
sft,32,257,0.9987782835960388
sft,32,258,0.9991405010223389
sft,32,259,0.9984692335128784
sft,32,260,0.9991214275360107
sft,32,261,0.9991602897644043
sft,32,262,0.998299777507782
sft,32,263,0.997898519039154
sft,32,264,0.9988051652908325
sft,32,265,0.9986512064933777
sft,32,266,0.9991335272789001
sft,32,267,0.9990402460098267
sft,32,268,0.9993070363998413
sft,32,269,0.9988151788711548
sft,32,270,0.9988490343093872
sft,32,271,0.9988672137260437
sft,32,272,0.9982067942619324
sft,32,273,0.9984312057495117
sft,32,274,0.998490035533905
sft,32,275,0.9985579252243042
sft,32,276,0.9989869594573975
sft,32,277,0.9991526007652283
sft,32,278,0.9988882541656494
sft,32,279,0.9988250732421875
sft,32,280,0.9992117285728455
sft,32,281,0.9991294741630554
sft,32,282,0.9990942478179932
sft,32,283,0.9986075162887573
sft,32,284,0.9993734359741211
sft,32,285,0.9990279078483582
sft,32,286,0.9973222613334656
sft,32,287,0.9990074038505554
sft,32,288,0.9984939694404602
sft,32,289,0.9987891316413879
sft,32,290,0.9983906149864197
sft,32,291,0.9988282918930054
sft,32,292,0.9990052580833435
sft,32,293,0.9987411499023438
sft,32,294,0.9992172718048096
sft,32,295,0.9992043375968933
sft,32,296,0.9996025562286377
sft,32,297,0.9990269541740417
sft,32,298,0.9991315603256226
sft,32,299,0.9984772205352783
sft,32,300,0.9981852769851685
sft,32,301,0.9988679885864258
sft,32,302,0.9985359907150269
sft,32,303,0.9985191822052002
sft,32,304,0.9984708428382874
sft,32,305,0.9984868764877319
sft,32,306,0.998659610748291
sft,32,307,0.9990856647491455
sft,32,308,0.9984388947486877
sft,32,309,0.9993475675582886
sft,32,310,0.998715877532959
sft,32,311,0.9993149042129517
sft,32,312,0.9988073706626892
sft,32,313,0.999362587928772
sft,32,314,0.9992895126342773
sft,32,315,0.9990572333335876
sft,32,316,0.9990019798278809
sft,32,317,0.9989633560180664
sft,32,318,0.9986196160316467
sft,32,319,0.9988369941711426
sft,32,320,0.9990800619125366
sft,32,321,0.9990823268890381
sft,32,322,0.9986412525177002
sft,32,323,0.9989237189292908
sft,32,324,0.9982607364654541
sft,32,325,0.9989317655563354
sft,32,326,0.9990147352218628
sft,32,327,0.9996680617332458
sft,32,328,0.9986160397529602
sft,32,329,0.9989956021308899
sft,32,330,0.9994678497314453
sft,32,331,0.998897910118103
sft,32,332,0.9982334971427917
sft,32,333,0.998511791229248
sft,32,334,0.9993626475334167
sft,32,335,0.9989267587661743
sft,32,336,0.9989132881164551
sft,32,337,0.9989140033721924
sft,32,338,0.9986041784286499
sft,32,339,0.9986289739608765
sft,32,340,0.9986276030540466
sft,32,341,0.9985580444335938
sft,32,342,0.99837327003479
sft,32,343,0.9977819323539734
sft,32,344,0.9993804693222046
sft,32,345,0.9984453916549683
sft,32,346,0.9988951683044434
sft,32,347,0.9986317753791809
sft,32,348,0.9986914992332458
sft,32,349,0.9987760782241821
sft,32,350,0.9987954497337341
sft,32,351,0.9993180632591248
sft,32,352,0.9991931915283203
sft,32,353,0.9992701411247253
sft,32,354,0.9989452362060547
sft,32,355,0.9987631440162659
sft,32,356,0.9989493489265442
sft,32,357,0.9985969066619873
sft,32,358,0.9995424151420593
sft,32,359,0.998837947845459
sft,32,360,0.9987847805023193
sft,32,361,0.9982268810272217
sft,32,362,0.9979802370071411
sft,32,363,0.9989425539970398
sft,32,364,0.999240517616272
sft,32,365,0.9981434345245361
sft,32,366,0.9981143474578857
sft,32,367,0.9981424808502197
sft,32,368,0.9986662864685059
sft,32,369,0.9988093376159668
sft,32,370,0.997399091720581
sft,32,371,0.9986201524734497
sft,32,372,0.999093234539032
sft,32,373,0.9990885853767395
sft,32,374,0.9991676211357117
sft,32,375,0.9984574317932129
sft,32,376,0.99837726354599
sft,32,377,0.9980553984642029
sft,32,378,0.9988279938697815
sft,32,379,0.9987996816635132
sft,32,380,0.9980106949806213
sft,32,381,0.9991548657417297
sft,32,382,0.9995188117027283
sft,32,383,0.9978792667388916
sft,32,384,0.998926043510437
sft,32,385,0.9993480443954468
sft,32,386,0.9983339309692383
sft,32,387,0.9981002807617188
sft,32,388,0.9982669353485107
sft,32,389,0.998945415019989
sft,32,390,0.9990837574005127
sft,32,391,0.9980692267417908
sft,32,392,0.9994303584098816
sft,32,393,0.9975320100784302
sft,32,394,0.9989176988601685
sft,32,395,0.9980902671813965
sft,32,396,0.9992157220840454
sft,32,397,0.9981710314750671
sft,32,398,0.9987354874610901
sft,32,399,0.9983559846878052
sft,32,400,0.9988576173782349
sft,32,401,0.9964396953582764
sft,32,402,0.9987666606903076
